article,article_sentiment,article_score
"Ford's decision to cancel a $1.6bn investment in Mexico and invest an extra $700m in Michigan will be widely seen as concrete evidence that Donald Trump's economic nationalism is having the intended effect. Coincidentally, Ford's decision comes on the same day that the new President-elect launched an attack on General Motors for producing cars in Mexico bound for the US market. ""Build them in the USA or face big border tax"" said the incoming US president on Twitter. Cars made in Mexico can move across the border tax free thanks to the North American Free Trade Agreement (NAFTA), something that Donald Trump attacked during his campaign for causing the loss of US manufacturing jobs to cheaper labour. In fact, only a tiny fraction (2,400 out of 190,000) of the GM model he singled out, the Cruze, are made in Mexico. But while he may have picked on the wrong model, the message was unmistakable - the President-elect's hostility to NAFTA hasn't faded post-victory. That position - and its popularity among many US consumers - is clearly not lost on car makers. GM was quick to take to the airwaves to assure US customers that most GM cars are still made in the US and shares in the company recovered from early falls. The Ford Focus will be made in Mexico and while Ford's boss credited the business-friendly promises of the incoming President, he insisted it was switching investment in petrol cars in Mexico to electric cars in Detroit for its own business reasons. Shares in other targets of Mr Trumps ire, like defence contractor Lockheed Martin, did not recover so quickly and the President-elect will know his comments can cause ructions in boardrooms. Precisely the effect he is going for - and after today, one he will feel is working a treat. Comments can not be loaded To load Comments you need to enable JavaScript in your browser Keir Starmer and Kemi Badenoch clash over a national inquiry into grooming gangs Thousands flee three LA wildfires as forecasters warn worst is yet to come Watch: Timelapse shows rapid spread of Palisades wildfire How Canada's immigration debate soured - and helped seal Trudeau's fate 'I can't get divorced as I can't get my pension valued' BBC Sound of 2025: Barry Can't Swim is a new dance music superstar Ros Atkins on...Elon Musk's political interventions A journalist's murder highlights risks of reporting in small-town India Jean-Marie Le Pen - founder of French far right and 'Devil of the Republic' Cases of HMPV are on the rise in China - but what is it? Cryptocurrencies and personal AI: Tech to watch out for in 2025 Politics Essential: Get the latest news and analysis delivered to your inbox every weekday Delivering brand-new miracles in 1970s East End Watch the latest series of Call the Midwife on iPlayer now Mark-Anthony Turnage shares the soundtrack of his life Once called 'Britainâs hippest composer', he's tackled topics from drug abuse to football in his work Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the bread factory he used to work in, and sees how they make 1.4 million loaves a week What's behind the global surrogacy boom? More countries are banning surrogacy â but demand is growing Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Positive,0.980071
"Timing, luck or talent - what makes a billionaire? Is Gulf-backed bid for Telegraph 'effectively dead'? Key questions for Fujitsu on the Post Office scandal Steel industry bailout shows the UK has to act UK offshore wind auction set to flop Credit Suisse: Lessons learned from the past? Is London's stock market losing its lustre? Energy bill support for firms set to be cut Will the clash between workers and firms ever end? Firms hold off investment due to Tory turmoil Will markets be satisfied with government's plans? City fears Kwarteng's tax cuts may be anti-growth Government gambling with the economy - Asda boss Detail on promised energy help for firms delayed How to help firms survive crippling energy bills Predicting peak inflation has been a mug's game Energy boss urges Â£1,000 bill cut for millions Will the UK's energy strategy work? Businesses face perfect storm as tax rise kicks in How can the government solve the energy crisis? Donât hit us with more taxes, firms beg chancellor Business and government trade blows in blame game Morrisons bid rival to make property sale pledge New UK laws to sweep away EU state aid rules Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Positive,0.9945269
"Original editions of Mein Kampf: It urged Germans to avenge their defeat in World War One ""Mein Kampf becomes German best-seller"" reads one international headline. ""Hitler's Mein Kampf a hit in Germany"" reads another. The fact that the Nazi manifesto reached number one inDer Spiegel's non-fiction charts,externalin April is cited as evidence that Adolf Hitler's propaganda is making a comeback in Germany. But the term ""best-seller"" does not necessarily mean very much. A quarter of all books sold in Germany are bought in the run-up to Christmas. At other times of the year it is possible to top listings with relatively few sales. Mein Kampf (My Struggle) is an expensive academic text, costing â¬58 (Â£49; $60), and is being bought by libraries, schools and history academics. ""This was a very special case. You can't really compare it with other books,"" Thomas Koch from the German Publishers' and Booksellers' Association told me. ""It's the first time that an annotated version has been published. So I can imagine that was why figures were relatively high."" Germany sees strong sales of Mein Kampf Life of Adolf Hitler Austria MPs vote to seize Hitler's house The plain IfZ edition of Mein Kampf: Publication has not been contested in court Most of the book's sales were made in the first quarter of 2016, before tailing off after April. This suggests that the initial run, when the book was republished in German for the first time, was followed by market saturation. For a German non-fiction book, sales of 85,000 are not bad. But the figures don't indicate a runaway hit. The current biggest non-fiction seller is The Hidden Life of Trees, a book about the ecosystem of woodland, which has sold half a million copies so far. The major hit of the last few years is a witty explanation of how the human bowel functions, by a medical student in her 20s, that sold over a million. The top-selling non-fiction book of the past decade, by comedian Hape Kerkeling, sold five million copies. Mein Kampf on the other hand is ranked 79th for non-fiction sales on the German Amazon site, narrowly beaten by a handbook on web coding, and a long way behind a handbook explaining how to get more Twitter followers. Nevertheless it is understandable that the publishers might be overwhelmed. IfZ, which printed the book, is anon-profit research institute,external, not a publishing house, and had expected lower sales of what is a dense academic text. Prof Wirsching says publication of Mein Kampf with scholarly notes did not help neo-Nazis And the institute believes this edition of Mein Kampf is helping to demystify, rather than empower, Hitler's legacy. ""It turned out that the fear the publication would promote Hitler's ideology, or even make it socially acceptable and give neo-Nazis a new propaganda platform, was totally unfounded,"" said IfZ director Andreas Wirsching. ""On the contrary, the debate about Hitler's world view and his approach to propaganda offered a chance to look at the causes and consequences of totalitarian ideologies."" Germany sees strong sales of Mein Kampf Mein Kampf hits stores in tense Germany Hitler's Mein Kampf copyright expires Himmler diaries show daily Nazi horrors Genocide under the Nazis Life of Adolf Hitler History Extra: When Poland was torn to pieces Keir Starmer and Kemi Badenoch clash over a national inquiry into grooming gangs Thousands flee three LA wildfires as forecasters warn worst is yet to come Watch: Timelapse shows rapid spread of Palisades wildfire How Canada's immigration debate soured - and helped seal Trudeau's fate 'I can't get divorced as I can't get my pension valued' BBC Sound of 2025: Barry Can't Swim is a new dance music superstar Ros Atkins on...Elon Musk's political interventions A journalist's murder highlights risks of reporting in small-town India Jean-Marie Le Pen - founder of French far right and 'Devil of the Republic' Cases of HMPV are on the rise in China - but what is it? Cryptocurrencies and personal AI: Tech to watch out for in 2025 Politics Essential: Get the latest news and analysis delivered to your inbox every weekday Delivering brand-new miracles in 1970s East End Watch the latest series of Call the Midwife on iPlayer now Mark-Anthony Turnage shares the soundtrack of his life Once called 'Britainâs hippest composer', he's tackled topics from drug abuse to football in his work Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the bread factory he used to work in, and sees how they make 1.4 million loaves a week What's behind the global surrogacy boom? More countries are banning surrogacy â but demand is growing Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Positive,1.0
"Conte's side are two wins away from an outright record in English football Chelsea boss Antonio Conte says he might try to strengthen his side in the January transfer window to boost the Blues' Premier League title challenge. The leaders are bidding for a record 14 straight wins in one top-flight seasonwhen they visit Tottenham on Wednesday. Victory would see them extend their lead over Liverpool to eight points. ""There are some positions that, if we are able to find the right solution, it is important to take that solution,"" said Conte. ""This championship is long. Also, I know the difficulty of the market and finding the right player. But we are talking about this."" Conte's side beatSpurs 2-1 at Stamford Bridge in Novemberas part theirrecord-equalling run of 13 consecutive Premier League wins. ""Against Tottenham was a tough game,"" added Conte. ""For me, Tottenham are better than last season."" The Italian also said that Diego Costa was ""completely focused"" after the in-form striker admittedhaving wanted to leave last summer. ""When Diego decided to stay, he said he wanted to fight for this club and for his shirt. I wasn't concerned. He is showing great patience in the right way, in every moment of the game."" Victory over Spurs on Wednesday would see Chelsea become the first team in history to win 14 consecutive English top-flight games in one season. A win in their next game at Leicester would give them the outright record of 15 straight wins in English football. So who are the other sides to rack up a run of 14 victories? Arsenal lifted the 2001-02 Premier League trophy after a 4-3 win over Everton - their 13th consecutive league win Arsenal - Premier League - 2001-02 & 2002-03 When:The Gunners collected 13 straight victories to end the 2001-02 season - the only other Premier League side to manage 13 in a row in one season - before winning the first game of the 2002-03 campaign. Ended by:A 2-2 draw with West Ham at Upton Park on 24 August 2002. Champions:Arsenal claimed the 2001-02 Premier League title thanks to a 1-0 victory at Manchester United during their winning run, receiving the trophy after their 13th win against Everton. They finished runners-up to United the following year. Preston North End - Second Division - 1950-51 When:Preston started their winning run on Christmas Day 1950 and went on until 27 March 1951. Ended by:A 3-3 draw at Southampton on 31 March 1951. Champions:Preston finished top of the table to be promoted to the First Division, then the top flight of English football. Bristol City - Second Division - 1905-06 When:After losing their first game of the season 5-1 to Manchester United, the Bristol Babe, as they were nicknamed, went on a perfect run from 9 September to 2 December 1905. Ended by:A 1-1 draw away to Leeds City on 9 December 1905. Champions:Despite three more draws that December, Bristol City only lost one further game all season to claim the title and promotion to the First Division. Manchester United - Second Division - 1904-05 When:A year before Bristol City matched them, Manchester United won 14 consecutive games between 15 October 1904 and 3 January 1905. Ended by:A 1-1 draw at Bristol City on 7 January 1905. Champions:Remarkably, United finished third and missed out on promotion to the First Division after falling behind Bolton and eventual champions Liverpool. They would be promoted in second behind Bristol City the following season. Every side to have reached 14 straight league wins has seen the streak end with an away draw in the following game. Chelsea could be going for their 15th win away at Leicester on 14 January - will it be the reigning champions who finally defy this year's favourites? BBC Radio 5 live football correspondent John Murray Talk about rarity value - we might witness something here that no team has been able to achieve in any one top-flight season since this league was first played in 1888. And if they manage it, Chelsea will become only the fifth team to win 14 consecutive league matches at any time, in any of the divisions. Tottenham are already one of the victims of this Chelsea winning streak, having lost at Stamford Bridge in November. But they will have other ideas this time round, and with good reason too, after running into a rich vein of form of their own with four successive wins. Tottenham Hotspur 2-0 Chelsea Costa wanted to leave Chelsea in summer Title our focus rather than record - Conte Chelsea 2-1 Tottenham Hotspur Match of the Day Facebook Match of the Day Twitter BBC Sport Facebook BBC Sport Twitter Lopetegui latest, Arteta ball debate, Deschamps Fantasy holes with lava fields - it's golf for the 21st Century Belgian GP agrees new F1 rotational deal until 2031 Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the factory he used to work in to find out how they bake 1.4 million loaves a week Dara Ã  Briain and Isy Suttie discover strange-but-true tales The pair are joined by astronaut Helen Sharman to learn about how humans learned to survive in space A round-up of 2024's top sports stories. VideoA round-up of 2024's top sports stories Jason Manford hosts, with Maisie Adam and Jon Richardson as team captains How Claressa Shields became a boxing legend The story of how Claressa Shields overcame obstacles to reach the top of the boxing game Fantasy holes with lava fields - it's golf for the 21st Century How the man who signed Henry, Bale and Suarez is reshaping Toulouse How the role of a goalkeeper changed Can Djokovic win record 25th Grand Slam aged 37? As Hamilton turns 40, how well do you know seven-time champion? 'Epic moment!' - 355lb Pierce interception tops NFL best plays. Video'Epic moment!' - 355lb Pierce interception tops NFL best plays The Man Utd legend almost broken by Barcelona Kohli, youngsters & Bumrah - talking points from Australia's win over India Clough - the man who made Forest European champions twice How 'impressive' Man Utd caused problems on Liverpool's right side. VideoHow 'impressive' Man Utd caused problems on Liverpool's right side Australia beat India to claim series victory. VideoAustralia beat India to claim series victory Teenage kicks - what makes history-making Littler so good? Sporting highlights to look forward to in 2025 The best sports photos of 2024 - and how they were captured Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,0.32397667
"Matip joined Liverpool on a free transfer in the summer having previously been at Bundesliga club Schalke Liverpool defender Joel Matip and West Brom's Allan Nyom have not been named in Cameroon's 23-man squad for this month's Africa Cup of Nations. The duo wereamong seven Cameroon playerswho said they did not want to play in the tournament, which starts in Gabon on 14 January. They could have been banned from club football during the competition. But a potential club versus country row has been defused by their non-selection in the final squad. Cameroon, who are coached by Belgian Hugo Broos, have been drawn in Group A with hosts Gabon, Burkina Faso and Guinea-Bissau. Right-back Nyom told Broos he wanted to stay at West Brom to keep his place in the team. Bournemouth striker Benik Afobe has also withdrawn from DR Congo's squad. Full Cameroon squad:Ondoa, Goda, Mbokwe, Mabouka, Nkoulou, Oyongo, Djeitei, Collins, Ngadeu Ngadjui, Teikeu, Ngwem, Siani, Mandjeck, Djoum, Boya, Aboubakar, Moukandjo, Zoua, Salli, Toko-Ekambi, Njie ,Ndip Tambe, Bassogog. Ivory Coast given financial boost Matip one of seven to snub Afcon Afobe pulls out of DR Congo squad Match of the Day Facebook Match of the Day Twitter BBC Sport Facebook BBC Sport Twitter Caf Lopetegui latest, Arteta ball debate, Deschamps Fantasy holes with lava fields - it's golf for the 21st Century Belgian GP agrees new F1 rotational deal until 2031 Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the factory he used to work in to find out how they bake 1.4 million loaves a week Dara Ã  Briain and Isy Suttie discover strange-but-true tales The pair are joined by astronaut Helen Sharman to learn about how humans learned to survive in space A round-up of 2024's top sports stories. VideoA round-up of 2024's top sports stories Jason Manford hosts, with Maisie Adam and Jon Richardson as team captains How Claressa Shields became a boxing legend The story of how Claressa Shields overcame obstacles to reach the top of the boxing game Fantasy holes with lava fields - it's golf for the 21st Century How the man who signed Henry, Bale and Suarez is reshaping Toulouse How the role of a goalkeeper changed Can Djokovic win record 25th Grand Slam aged 37? As Hamilton turns 40, how well do you know seven-time champion? 'Epic moment!' - 355lb Pierce interception tops NFL best plays. Video'Epic moment!' - 355lb Pierce interception tops NFL best plays The Man Utd legend almost broken by Barcelona Kohli, youngsters & Bumrah - talking points from Australia's win over India Clough - the man who made Forest European champions twice How 'impressive' Man Utd caused problems on Liverpool's right side. VideoHow 'impressive' Man Utd caused problems on Liverpool's right side Australia beat India to claim series victory. VideoAustralia beat India to claim series victory Teenage kicks - what makes history-making Littler so good? Sporting highlights to look forward to in 2025 The best sports photos of 2024 - and how they were captured Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,2.0376378e-09
" The UK's ambassador to the EU, Sir Ivan Rogers, resigns months before Brexit talks begin. Donald Trump questions why Republicans in Congress have voted to weaken an ethics watchdog. Four Chelsea fans accused of aggravated violence against a black man on the Paris Metro are given suspended sentences. A UK soldier's death in Iraq was the result of an accidental shooting, the BBC understands. A man dies in a police shooting during an operation near the M62 in West Yorkshire. Two-year-old Bowdy Shoff saved his twin brother Brock after a chest of drawers fell on him. Premier League bottom club Swansea City appoint ex-Derby County boss Paul Clement as their third boss of the season. Premier League bottom club Swansea City appoint ex-Derby County boss Paul Clement as their third boss of the season. A couple rescued after spending a night in survival bags in the Cairngorms speak of their ordeal. A search involving a police helicopter is ongoing for a driver who fled after an apparent hit-and-run crash in which two men died. US car giant Ford says it is cancelling a $1.6bn plant it had planned to build in Mexico. A 52-year-old man who fell from a pram during an organised race event dies of his injuries. Doctors warn of the potential harms of undertaking a radical new year detox. China launches a direct rail freight service to London, as part of its drive to develop trade and investment links with Europe. We talked about depression and two days later she was dead How exam coursework launched singer Jorja Smith's career How a refugee and border guard found love Twitter users take the First Day Back to task A tour of some of London's oldest and most intriguing pubs Will your home rise or fall in value this year? Bradford Bulls are liquidated after the club's administrator rejects a bid to save the club. When cat videos go viral",Negative,0.050743245
"Paul Clement worked alongside England manager Gareth Southgate as a coach with England Under-21s Paul Clement has been confirmed as head coach of Swansea City. The 44-year-old becomes the Swans' third boss of the season after joining from Bayern Munich, where he was assistant to Carlo Ancelotti. Clementagreed a two-and-a-half-year dealto replace Bob Bradley, who had been in charge since Francesco Guidolin's departure in October. The former Derby County manager takes over with Swansea bottom of the Premier League. Can Clement turn it around at Swansea? Clement, who has also been Ancelotti's assistant boss at Chelsea, Paris St-Germain and Real Madrid, will be at Selhurst Park for the Swans' game against Crystal Palace on Tuesday, although first-team coach Alan Curtis will select the team. Last season he was in charge of Championship side Derby but wassacked by the clubin February 2016 after a run of seven league games without a win. Nigel Gibbs has been appointed assistant coach, with Karl Halabi named head of physical performance, with both arriving from Tottenham Hotspur. Bradley was sacked following a spell of seven defeats in 11 games, and Clementemerged as the frontrunnerto replace the American. 2016: A troubled year at Swansea City 18 January: Francesco Guidolin appointed to replace Garry Monk 11 May: Guidolin signs two-year contract after Swansea escape relegation 3 October: Bob Bradley appointed to replace Francesco Guidolin 27 December: Bradley sacked after 4-1 home defeat by West Ham Utd Former Manchester United assistant Ryan Giggs, Wales boss Chris Coleman and former Birmingham City manager Gary Rowett had also been linked with the job. The Swans are four points adrift at the bottom of the table and have lost their last four games, including Saturday's 3-0 homedefeat by Bournemouth. ""I could have stayed at Bayern as an assistant, but I've chosen to come into a very challenging situation. It excites me to do that and that's the attitude I want the players to have,"" said Clement on Swansea's website. ""It's a big task, but I think it can be done. ""We are looking at the potential of adding to the squad in the transfer window. I've discussed that with the owners already. ""But before that I quickly need to look at the players already here and get them playing up to or close to their potential - and get some good results."" ""Paul has not only worked with some of Europe's biggest football clubs, but also the very best players in the world,"" said Swans chairman Huw Jenkins. ""Swansea City's strength over many years had been the quality of the football coached on the training field. That has always been at the forefront of our success. ""There is no doubt in my mind that Paul can not only help us regain that footballing belief, but also restore some much-needed pride back into the football club."" BBC Wales football correspondent Rob Phillips ""Given the club's desperate plight, Clement needs to hit the ground running and the American investors simply have to provide funds for him to strengthen the squad in the January transfer window. ""The club's fans will surely judge whether Clement is an appointment with one eye on Championship football next season by how much commitment the owners show to giving the new man a fighting chance of saving the club from relegation."" Can Clement turn it around at Swansea? Clement agrees deal to be Swansea boss Crystal Palace 1-2 Swansea City Warnock plans January Cardiff signings BBC South West Wales News & Sport BBC Sport Welsh Football BBC Sport Premier League Swansea City official site Lopetegui latest, Arteta ball debate, Deschamps Fantasy holes with lava fields - it's golf for the 21st Century Belgian GP agrees new F1 rotational deal until 2031 Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the factory he used to work in to find out how they bake 1.4 million loaves a week Dara Ã  Briain and Isy Suttie discover strange-but-true tales The pair are joined by astronaut Helen Sharman to learn about how humans learned to survive in space A round-up of 2024's top sports stories. VideoA round-up of 2024's top sports stories Jason Manford hosts, with Maisie Adam and Jon Richardson as team captains How Claressa Shields became a boxing legend The story of how Claressa Shields overcame obstacles to reach the top of the boxing game Fantasy holes with lava fields - it's golf for the 21st Century How the man who signed Henry, Bale and Suarez is reshaping Toulouse How the role of a goalkeeper changed Can Djokovic win record 25th Grand Slam aged 37? As Hamilton turns 40, how well do you know seven-time champion? 'Epic moment!' - 355lb Pierce interception tops NFL best plays. Video'Epic moment!' - 355lb Pierce interception tops NFL best plays The Man Utd legend almost broken by Barcelona Kohli, youngsters & Bumrah - talking points from Australia's win over India Clough - the man who made Forest European champions twice How 'impressive' Man Utd caused problems on Liverpool's right side. VideoHow 'impressive' Man Utd caused problems on Liverpool's right side Australia beat India to claim series victory. VideoAustralia beat India to claim series victory Teenage kicks - what makes history-making Littler so good? Sporting highlights to look forward to in 2025 The best sports photos of 2024 - and how they were captured Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,4.832362e-07
" The UK's ambassador to the EU, Sir Ivan Rogers, resigns months before Brexit talks begin. Donald Trump questions why Republicans in Congress have voted to weaken an ethics watchdog. A man dies in a police shooting during an operation near the M62 in West Yorkshire. Two-year-old Bowdy Shoff saved his twin brother Brock after a chest of drawers fell on him. A couple rescued after spending a night in survival bags in the Cairngorms speak about their ordeal. A 52-year-old man who fell from a pram during an organised race event dies of his injuries. Paralympic athlete Anne Wafula Strike was forced to wet herself on a CrossCountry train because it didn't have a working disabled toilet. Paralympic athlete Anne Wafula Strike was forced to wet herself on a CrossCountry train because it didn't have a working disabled toilet. China launches a direct rail freight service to London, as part of its drive to develop trade and investment links with Europe. The department store Harrods promises to improve the tipping system for staff in its restaurants, following a threat of industrial action. Soldier who died in Iraq named as Lance Corporal Scott Hetherington, 2nd Battalion The Duke of Lancaster's Regiment Outrage in India as a minister blames ""Western dress"" for multiple reports of groping in Bangalore. Bradford Bulls are liquidated after the club's administrator rejects a bid to save the club. The German publisher of a special scholarly edition of Hitler's Mein Kampf says sales soared in 2016. Doctors warn of the potential harms of undertaking a radical new year detox. We talked about depression and two days later she was dead How exam coursework launched singer Jorja Smith's career How a refugee and border guard found love Twitter users take the First Day Back to task A tour of some of London's oldest and most intriguing pubs Will your home rise or fall in value this year? Premier League reaction and previews, tennis updates, latest news and gossip, as well as your 2017 predictions and the best of social media. When cat videos go viral",Positive,0.9998423
"Tigers, penguins and a lesser-known aye-aye baby were some of the animals counted by zookeepers at London Zoo's annual stock count. Sumatran Tiger cubs were just one of the hundreds of species counted. These two pictured, Achilles and Karis, arrived at the zoo in 2016. In previous years, the count has taken about a week to complete. Genghis, a Bactrian camel, was also counted. Although it is undertaken once a year, keepers have an inventory which is updated continuously. The count is required as part of the zoo's licence. Last year, nearly 18,500 animals were counted, including 21 red-kneed spiders and six Philippine crocodiles. There were a total of 712 species. The results are logged into the International Species Information System (ISIS) where the data is then shared with other zoos. Zookeeper Martin Franklin said the length of time it took to count the animals varied from department to department. ""I'm lucky in reptiles as we tend to have pretty large animals and it's a walk in the park to count them. We count them every day so we know what we've got but the point is we need to have a snapshot once a year for licensing purposes."" ""It's harder for other departments so for example our insects team have a real job on their hands. They might cheat a little bit sometimes and count an entire colony as just one animal but generally speaking, everything is counted. ""Our aquarium guys have a great trick - they take photographs so they can make sure they don't double count anything."" Founded in 1826 by Sir Stamford Raffles, it is the oldest zoological scientific zoo in the world. Last year saw four Humboldt penguin chicks hatched at Penguin Beach, and the zoo's first-ever aye-aye baby - a type of Lemur - arrived. The aye-aye, called Malcolm, was born was born on 1 July, but emerged from his secluded nesting box for the first time just before Halloween. Santa Claws visits London Zoo. Video, 00:00:37Santa Claws visits London Zoo Gorilla recaptured at London Zoo Zoo animals line up to be counted Animals counted at zoo's stock take Animal inventory - Zoological Society of London (ZSL) Shop closures in January 2025: Full list including New Look Weather warning snow London: Hour-by-hour forecast including exact time snow is expected Hour-by-hour south London weather amid yellow warning for snow Tributes paid to 14-year-old 'aspiring rapper' stabbed to death on bus in Woolwich Mounted officer hurt in fall during BLM protest sues Met for Â£200k Voices of Hope to celebrate 5th anniversary in January 2025 Keir Starmer and Kemi Badenoch clash over a national inquiry into grooming gangs Thousands flee three LA wildfires as forecasters warn worst is yet to come Watch: Timelapse shows rapid spread of Palisades wildfire How Canada's immigration debate soured - and helped seal Trudeau's fate 'I can't get divorced as I can't get my pension valued' BBC Sound of 2025: Barry Can't Swim is a new dance music superstar Ros Atkins on...Elon Musk's political interventions A journalist's murder highlights risks of reporting in small-town India Jean-Marie Le Pen - founder of French far right and 'Devil of the Republic' Cases of HMPV are on the rise in China - but what is it? Cryptocurrencies and personal AI: Tech to watch out for in 2025 Politics Essential: Get the latest news and analysis delivered to your inbox every weekday Delivering brand-new miracles in 1970s East End Watch the latest series of Call the Midwife on iPlayer now Mark-Anthony Turnage shares the soundtrack of his life Once called 'Britainâs hippest composer', he's tackled topics from drug abuse to football in his work Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the bread factory he used to work in, and sees how they make 1.4 million loaves a week What's behind the global surrogacy boom? More countries are banning surrogacy â but demand is growing Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,0.009875626
" The UK's ambassador to the EU, Sir Ivan Rogers, resigns months before Brexit talks begin. A man dies in a police shooting during an operation near the M62 in West Yorkshire. Republicans in the US House of Representatives vote to curtail power of body that oversees them. A 52-year-old man who fell from a pram during an organised race event dies of his injuries. A British man has been killed fighting so-called Islamic State in Syria, say Kurdish activists. Two-year-old Bowdy Shoff saved his twin brother Brock after a chest of drawers fell on him. Paralympic athlete Anne Wafula Strike was forced to wet herself on a CrossCountry train because it didn't have a working disabled toilet. Paralympic athlete Anne Wafula Strike was forced to wet herself on a CrossCountry train because it didn't have a working disabled toilet. China launches a direct rail freight service to London, as part of its drive to develop trade and investment links with Europe. The department store Harrods promises to improve the tipping system for staff in its restaurants, following a threat of industrial action. Outrage in India as a minister blames ""Western dress"" for multiple reports of groping in Bangalore. Bradford Bulls are liquidated after the club's administrator rejects a bid to save the club. The German publisher of a special scholarly edition of Hitler's Mein Kampf says sales soared in 2016. Doctors warn of the potential harms of undertaking a radical new year detox. We talked about depression and two days later she was dead How exam coursework launched singer Jorja Smith's career How a refugee and border guard found love Twitter users take the First Day Back to task A tour of some of London's oldest and most intriguing pubs Will your home rise or fall in value this year? Premier League reaction and previews, tennis updates, latest news and gossip, as well as your 2017 predictions and the best of social media. When cat videos go viral",Negative,8.268256e-14
