article,article_sentiment,article_score
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. Spain detains Moroccans who tried to smuggle Africans into Ceuta - hidden in a car and a suitcase. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Live text commentary, images and social media as Dutch world number one Michael van Gerwen faces Scotland's defending champion Gary Anderson. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.55085164
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. Spain detains Moroccans who tried to smuggle Africans into Ceuta - hidden in a car and a suitcase. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Live text commentary, images and social media as Dutch world number one Michael van Gerwen faces Scotland's defending champion Gary Anderson. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.63369924
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. Spain detains Moroccans who tried to smuggle Africans into Ceuta - hidden in a car and a suitcase. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Manchester United move level on points with fifth-placed Tottenham by beating West Ham, who had Sofiane Feghouli controversially sent off. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,1.0
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. Spain detains Moroccans who tried to smuggle Africans into Ceuta - hidden in a car and a suitcase. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Manchester United move level on points with fifth-placed Tottenham by beating West Ham, who had Sofiane Feghouli controversially sent off. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.98848766
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. Spain detains Moroccans who tried to smuggle Africans into Ceuta - hidden in a car and a suitcase. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,1.0
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? A tetchy Pep Guardiola engages in an awkward post-match interview with BBC Sport's Damian Johnson after Man City's 2-1 win over Burnley. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,0.030523717
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. More than 60 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? A tetchy Pep Guardiola engages in an awkward post-match interview with BBC Sport's Damian Johnson after Man City's 2-1 win over Burnley. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,9.982693e-13
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. The locations of England's first garden villages - and three new garden towns - are revealed. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? A tetchy Pep Guardiola engages in an awkward post-match interview with BBC Sport's Damian Johnson after Man City's 2-1 win over Burnley. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,0.11713639
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? A tetchy Pep Guardiola engages in an awkward post-match interview with BBC Sport's Damian Johnson after Man City's 2-1 win over Burnley. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.99999046
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Leicester Tigers sack director of rugby Richard Cockerill after nearly eight years in charge. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,0.0315321
"Leicester Tigers never missed out on reaching the Premiership semi-finals under Richard Cockerill Leicester Tigers have sacked director of rugby Richard Cockerill after nearly eight years in charge. The 46-year-old has been on the Premiership club's coaching staff since 2004, took over as head coach in 2009 and became director of rugby in 2010. ""It is with great sadness and regret that I leave my position. I still believe that I am the right person to lead the team,"" Cockerill said. Head coach Aaron Mauger will take over on an interim basis. Tigers' achievements under Cockerill Leicester won three Premiership titles under Cockerill and were twice runners-up Leicester were runners-up in the European Cup in Cockerill's first season in charge and won the LV Cup in 2011-12 Tigers are fifth in the Premiership, 15 points adrift of leaders Wasps having lost five of their 12 league games so far this season. They were beaten 16-12 by Saracens on New Year's Day. Cockerill, who has spent 23 of the last 25 years of his career with Tigers, said he ""respected the board's decision"" to make a change they see as being ""in the best interests of the club"". He added: ""This club has made me the person and the coach I am today and I will never forget what they have done for me. I will miss being part of the Tigers family."" Last month, following the 18-16 Champions Cup win over Munster, Cockerill said reports claiming he faced the sack and that described the coaching structure at Leicester Tigers as toxic were""rubbish"". Listen: Cockerill sacking 'a sad day for Leicester' Listen: 'Lancaster would be a very good choice for Leicester' Former England and Tigers hooker Cockerill spent 10 years with the club as a player from 1992 before returning to Welford Road as an academy coach. After two spells in interim charge he was appointed full-time head coach in April 2009, with Tigers winning the Premiership title and reaching the European Cup final in his first season in the role. Leicester have never failed to reach the Premiership semi-finals under Cockerill and as well as winning the final in 2008-09, they were also victorious in 2009-10 and 2012-13. Tigers chairman Peter Tom CBE said: ""We thank Richard for his loyal and dedicated service as a player, coach and director of rugby. He has a great passion for the club and for the game of rugby, and has shared in many massive occasions with the Tigers. ""The club always has aspirations to contest the major honours in the game and that remains unchanged but the board believes this is the right time to make a change."" As a player, hooker Cockerill made 262 appearances for Tigers, winning five league titles, two domestic cups, two Heineken Cups and he also played 27 times for England. BBC Radio Leicester commentator and ex-Tigers fly-half Bleddyn Jones I am not surprised. Tigers cannot stand the fact they are in fifth position and quite a bit away from the top four; they want to be top two and won't get there this season. They haven't been there for the last three or four seasons and that is one of the reasons that Tigers have reluctantly had to say goodbye to Richard. His record is second to none. He is man and boy with the Tigers and if you cut him in half he would be Tigers colours through and through. Leicester 12-16 Saracens Cockerill denies 'toxic' coaching talk BBC Leicester News & Sport Leicester's Tigers Podcast Leicester Tigers official site Aviva Premiership Rugby Rugby Football Union Comments can not be loaded To load Comments you need to enable JavaScript in your browser Lopetegui latest, Arteta ball debate, Deschamps Fantasy holes with lava fields - it's golf for the 21st Century Belgian GP agrees new F1 rotational deal until 2031 Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the factory he used to work in to find out how they bake 1.4 million loaves a week Dara Ã  Briain and Isy Suttie discover strange-but-true tales The pair are joined by astronaut Helen Sharman to learn about how humans learned to survive in space A round-up of 2024's top sports stories. VideoA round-up of 2024's top sports stories Jason Manford hosts, with Maisie Adam and Jon Richardson as team captains How Claressa Shields became a boxing legend The story of how Claressa Shields overcame obstacles to reach the top of the boxing game Fantasy holes with lava fields - it's golf for the 21st Century How the man who signed Henry, Bale and Suarez is reshaping Toulouse How the role of a goalkeeper changed Can Djokovic win record 25th Grand Slam aged 37? As Hamilton turns 40, how well do you know seven-time champion? 'Epic moment!' - 355lb Pierce interception tops NFL best plays. Video'Epic moment!' - 355lb Pierce interception tops NFL best plays The Man Utd legend almost broken by Barcelona Kohli, youngsters & Bumrah - talking points from Australia's win over India Clough - the man who made Forest European champions twice How 'impressive' Man Utd caused problems on Liverpool's right side. VideoHow 'impressive' Man Utd caused problems on Liverpool's right side Australia beat India to claim series victory. VideoAustralia beat India to claim series victory Teenage kicks - what makes history-making Littler so good? Sporting highlights to look forward to in 2025 The best sports photos of 2024 - and how they were captured Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,8.234313e-06
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,1.3482256e-06
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. Uproar in Argentina as new year's message by a ministry excludes the Falkland Islands from a map. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.99992454
"The unusual chip shop order has now attracted more than 11,000 likes on Facebook The owner of a Belfast takeaway shop that delivered medicine to an ailing customer, along with their dinner, has said reaction to it has been ""absolutely crazy"". Feeley's Fish and Chip Shoprevealed the unusual request on its Facebook page,externalon Friday. The post has been liked more than 11,000 times and has attracted over 1,000 comments. Alan Feeley said they had since received further unusual requests. ""We've had a few strange comments since, but we just ignore it and carry on,"" he told BBC Five Live. The online order asked the driver to stop and get cold and flu tablets. ""I'll give you the money, only ordering food so I can get the tablets Im dying sick,"" it added. Mr Feeley said it came in on a busy Friday night and staff initially laughed, but decided it would be the right thing to get it for the customer. ""They ordered a pizza meal with it, but I think she was a bit under the weather, she wanted the tablets more than the food,"" he said. ""It actually stated that on the comments."" The shop also said on Facebook that they would send a free meal if the woman let them know when she is better. She replied: ""Yous are real angels will do."" Chip shop 'cold and flu order' goes viral Keir Starmer and Kemi Badenoch clash over a national inquiry into grooming gangs Thousands flee three LA wildfires as forecasters warn worst is yet to come Watch: Timelapse shows rapid spread of Palisades wildfire How Canada's immigration debate soured - and helped seal Trudeau's fate 'I can't get divorced as I can't get my pension valued' BBC Sound of 2025: Barry Can't Swim is a new dance music superstar Ros Atkins on...Elon Musk's political interventions A journalist's murder highlights risks of reporting in small-town India Jean-Marie Le Pen - founder of French far right and 'Devil of the Republic' Cases of HMPV are on the rise in China - but what is it? Cryptocurrencies and personal AI: Tech to watch out for in 2025 Politics Essential: Get the latest news and analysis delivered to your inbox every weekday Delivering brand-new miracles in 1970s East End Watch the latest series of Call the Midwife on iPlayer now Mark-Anthony Turnage shares the soundtrack of his life Once called 'Britainâs hippest composer', he's tackled topics from drug abuse to football in his work Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the bread factory he used to work in, and sees how they make 1.4 million loaves a week What's behind the global surrogacy boom? More countries are banning surrogacy â but demand is growing Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Negative,0.0003188034
"Rebecca Ferguson says she's been asked to perform at Donald Trump's inauguration ceremony. The singer tweeted she would ""graciously accept"" the invitation from the American president-elect if she can perform Strange Fruit. ""[It's] a song that has huge historical importance, a song that was blacklisted in the United States,""she posted,external. Strange Fruit was originally recorded by Billie Holiday but was written as a poem by Abel Meeropol. A sample from Nina Simone's 1965 rendition was used on Kanye West's Blood on the Leaves. The words of Strange Fruit describe the lynching of African Americans in the early 20th century: ""Black bodies swinging in the southern breeze"". It's been described as one of the first great protest songs. Rebecca wrote that the song ""speaks to all the disregarded and down trodden black people"" in the US and if she can sing it she will ""see [Mr Trump] in Washington"". The 2010 X Factor runner-up released an album covering Billie Holiday songs in 2015, although Strange Fruit does not feature on the track listing. You can listen to Billie Holiday's version here.,external Warning: third party content, may contain adverts. Reportsfrom the USsuggest America's next president is struggling to find musicians to perform at his swearing in ceremony on 20 January. When Barack Obama was inaugurated in 2009 Beyonce and Aretha Franklin performed. Claims were made that Trump's team have considered breaking protocol and will offer an appearance fee to get an A-list performance. One confirmed artist for the event is America's Got Talent runner-up Jackie Evanchowho will sing,externalthe national anthem. Rebecca Ferguson's management made no comment. Find us on Instagram atBBCNewsbeat,externaland follow us on Snapchat, search forbbc_newsbeat Keir Starmer and Kemi Badenoch clash over a national inquiry into grooming gangs Thousands flee three LA wildfires as forecasters warn worst is yet to come Watch: Timelapse shows rapid spread of Palisades wildfire How Canada's immigration debate soured - and helped seal Trudeau's fate 'I can't get divorced as I can't get my pension valued' BBC Sound of 2025: Barry Can't Swim is a new dance music superstar Ros Atkins on...Elon Musk's political interventions A journalist's murder highlights risks of reporting in small-town India Jean-Marie Le Pen - founder of French far right and 'Devil of the Republic' Cases of HMPV are on the rise in China - but what is it? Cryptocurrencies and personal AI: Tech to watch out for in 2025 Politics Essential: Get the latest news and analysis delivered to your inbox every weekday Delivering brand-new miracles in 1970s East End Watch the latest series of Call the Midwife on iPlayer now Mark-Anthony Turnage shares the soundtrack of his life Once called 'Britainâs hippest composer', he's tackled topics from drug abuse to football in his work Paddyâs loaf-changing experience inside the bread factory Paddy McGuinness visits the bread factory he used to work in, and sees how they make 1.4 million loaves a week What's behind the global surrogacy boom? More countries are banning surrogacy â but demand is growing Â© 2025 BBC. The BBC is not responsible for the content of external sites.Read about our approach to external linking.",Positive,1.0
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. An American woman alleged to have travelled thousands of miles to commit a child sex offence in north Wales appears in court. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. The 2010 X Factor runner-up wrote she would ""graciously accept"" the invitation on the understanding she can sing ""controversial"" song Strange Fruit. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Positive,0.999718
" So-called Islamic State says it carried out the new year attack on an Istanbul nightclub which killed 39. A second girl dies after an apparent hit-and-run in Oldham on New Year's Eve. The locations of England's first garden villages - and three new garden towns - are revealed. More than 50 people are killed in a prison riot in Amazonas state in northern Brazil. A couple missing overnight in ""Arctic"" conditions in the Cairngorms are found alive. Bradley Lowery who took to the pitch for his beloved Sunderland wins the Goal of the Month award. Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. Watch Final Score and follow text and radio reaction to wins for Man City, Everton and West Brom, while Liverpool are held at Sunderland. BBC One's idents that play in between shows are replaced after 10 years with a ""diversity"" campaign. Supermarket chain Tesco cuts the price of women's disposable razors to match similar products for men. Unite's Len McCluskey suggests Jeremy Corbyn could quit by 2020 if Labour's polling doesn't improve. A brother and a sister are believed to have been among three people found dead at the foot of cliffs in Dover, police say. A large fire starts at a recycling centre in west London, with thick smoke causing delays on the M4. The 2010 X Factor runner-up wrote she would ""graciously accept"" the invitation on the understanding she can sing ""controversial"" song Strange Fruit. The wise-cracking rapper taking on male-dominated hip-hop The man who runs a photo studio for endangered species Hot gadgets to watch out for at the CES expo Will Africa stand, kneel, squat, fall or rise in 2017? How I was digitised as a video game character Where are the black dolls in high street stores? Follow BBC Radio 5 live, Radio London and text commentary from the Premier League as West Ham face Manchester United. Discovering the secrets of animals across the globe Five resolutions you should try to keep in 2017",Negative,2.1590149e-10
